"","X","length","radius","unmodradius","surfacecoverage","parent","extension","branch","added","numlayers","meanpointdist","mad","x","y","z","dx","dy","dz","damage_hol","damage_rot","vol_cyl","vol_cyl_d_hol","vol_cyl_d_rot","col_cyl_d_all"
"1",0,0.6385499,0.07845863,0.07845863,0.53,4294967295,1,0,0,4,0.010925706,0.00029768498,-91.33075,-73.31241,111.13982,0.04552515,0.067732096,0.99666435,2.04028080648633,3.53375032972253,0.0123488397491959,0.000251951007226598,0.000436377165354116,0.000688328172580714
"2",1,0.38408467,0.07005791,0.07005791,0.69,0,2,0,0,4,0.0097753825,-0.0008306092,-91.2896,-73.25845,111.774956,-0.06958301,0.113084815,0.9911458,1.56818087296045,3.01995640157568,0.00592231087041761,9.28725463071463e-05,0.000178851206252389,0.000271723752559535
"3",2,0.27877307,0.065551914,0.065551914,0.5475,1,3,0,0,3,0.009593436,-0.00070890074,-91.32119,-73.20103,112.1537,-0.002627305,-0.021210015,0.99977165,1.31495490993967,2.74436652534436,0.00376332256197147,4.94859948055113e-05,0.000103279364631477,0.000152765359436988
"4",3,0.25533676,0.07060021,0.07060021,0.65,2,4,0,0,3,0.0036359504,-0.0004399072,-91.337105,-73.20726,112.432365,0.04383357,0.09525659,0.99448717,1.59865680763641,3.05312384998892,0.00399829838648372,6.39190693451389e-05,0.000122073001631457,0.000185992070976596
"5",4,0.33297765,0.071629375,0.071629375,0.6675,3,5,0,0,4,0.0041679083,-0.00030976997,-91.32611,-73.181625,112.68618,0.027793024,0.081202365,0.99631,1.65649336546564,3.11606830332878,0.00536719383640374,8.89072098117089e-05,0.000167245425914393,0.000256152635726102
"6",5,0.2537779,0.07514131,0.07514131,0.6475,4,6,0,0,3,0.0042348034,-0.0005272199,-91.32768,-73.15336,113.01813,0.103507854,0.041998394,0.9937416,1.85385552966671,3.33086071148503,0.0045015408585145,8.34520641257774e-05,0.000149940055867705,0.000233392119993483
"7",6,0.3123568,0.07455125,0.07455125,0.67,5,7,0,0,4,0.004544656,-0.0009925843,-91.301315,-73.14777,113.27052,0.0596709,0.044307414,0.99723434,1.82069559971115,3.29477222796906,0.00545394428382998,9.92997235863904e-05,0.000179695041592536,0.000278994765178926
"8",7,0.29131022,0.055077158,0.055077158,0.7075,6,8,0,0,4,0.011597355,-0.00061891356,-91.22861,-73.12722,113.57848,0.009768845,0.26601112,0.9639204,0.726299221939143,2.10372310054033,0.00277618650461429,2.01634209825931e-05,5.84032768116541e-05,7.85666977942472e-05
"9",8,0.2038549,0.07191096,0.07191096,0.595,7,9,0,0,3,0.006214694,-0.0006764042,-91.24367,-73.06316,113.863174,-0.09431254,0.2779226,0.9559624,1.67231775430159,3.13329023945535,0.00331177787728257,5.53834494248287e-05,0.000103767612981337,0.000159151062406165
"10",9,0.24532068,0.06495108,0.06495108,0.47,8,10,0,0,3,0.008933228,-0.0006893478,-91.2536,-73.01357,114.06102,-0.49955416,0.51056343,0.6998361,1.28118950751463,2.70761909643063,0.0032512980702683,4.16552897343031e-05,8.80327674324651e-05,0.000129688057166768
"11",10,0.30149072,0.050191876,0.050191876,0.6525,9,11,0,0,4,0.0090978965,-0.00045009272,-91.34128,-72.877266,114.249535,-0.36417246,0.26560727,0.89265394,0.451758312653371,1.80493582648703,0.00238611119575244,1.07794556759644e-05,4.30677758319539e-05,5.38472315079183e-05
"12",11,0.26218745,0.05827859,0.05827859,0.655,10,12,0,0,4,0.0030250028,-0.0008524844,-91.46676,-72.80514,114.514626,-0.349159,0.14232324,0.9261923,0.906211876376813,2.29952492740458,0.00279756279789763,2.53518463236478e-05,6.43306538974531e-05,8.96825002211009e-05
