,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.48196122,0.18682265,0.18682265,0.6725,4294967295,1,0,0,4,0.009732241,-2.789004e-05,-8.596905,-3.6568706,138.532,0.044880755,0.018330729,0.9988242
1,0.12719226,0.17722902,0.17722902,0.6425,0,2,0,0,3,0.0072091687,5.296615e-06,-8.581591,-3.642501,139.01358,0.08462125,0.11832804,0.98936236
2,0.17000377,0.17131144,0.17131144,0.7675,1,3,0,0,4,0.006588335,-0.00010160535,-8.573302,-3.6282194,139.13972,0.07070497,0.1377524,0.9879398
3,0.123716176,0.17103305,0.17103305,0.84,2,4,0,0,3,0.0046752286,-0.00037001556,-8.564506,-3.610707,139.30873,0.09501579,0.16829728,0.9811463
4,0.17155032,0.16906665,0.16906665,0.8,3,5,0,0,4,0.0048357286,0.00011213746,-8.555506,-3.5929818,139.43091,0.040314972,0.11571236,0.9924643
5,0.17930876,0.16583881,0.16538721,0.6875,4,6,0,0,4,0.0038087612,-3.8485206e-05,-8.550371,-3.5730941,139.60123,0.053063825,0.14339918,0.9882413
6,0.12884785,0.16261096,0.16261096,0.7375,5,7,0,0,3,0.0037514295,4.0940133e-05,-8.543192,-3.5501735,139.77896,0.048887264,0.1534083,0.9869528
7,0.17649657,0.16031961,0.16031961,0.7875,6,8,0,0,4,0.0048836325,0.00010990767,-8.537114,-3.5281727,139.90579,-0.013259843,0.10973682,0.9938722
8,0.1706511,0.15528515,0.15528515,0.725,7,9,0,0,4,0.004692653,-0.00012566497,-8.538349,-3.5105855,140.08142,-0.04230453,0.1971841,0.97945327
9,0.18123494,0.15256709,0.15256709,0.6975,8,10,0,0,4,0.0043031042,0.0003872241,-8.547897,-3.4754844,140.24817,0.03763972,0.08789004,0.9954188
10,0.1690149,0.15379128,0.15379128,0.6375,9,11,0,0,4,0.004209027,-0.0007482387,-8.544984,-3.453432,140.42818,-0.0011341517,0.14652704,0.98920596
11,0.12121855,0.15297852,0.15297852,0.75,10,12,0,0,3,0.003601984,-9.086279e-05,-8.544084,-3.4275782,140.59521,0.011352653,0.14388287,0.9895296
12,0.20978141,0.15372592,0.15220696,0.675,11,13,0,0,5,0.004392996,0.00072318653,-8.547398,-3.4144473,140.71585,0.030158417,0.090129755,0.99547327
13,0.16505776,0.15447332,0.15447332,0.745,12,14,0,0,4,0.0049777576,0.00014086039,-8.545753,-3.4005713,140.92528,0.017980581,-0.028764885,0.99942446
14,0.121346444,0.15606645,0.15606645,0.735,13,15,0,0,3,0.0064584212,0.00014375713,-8.546259,-3.4037032,141.09035,0.06614222,-0.0060495455,0.9977918
15,0.123621695,0.15411213,0.15411213,0.73,14,16,0,0,3,0.0077291816,-0.00012641832,-8.543391,-3.4044826,141.21176,0.016100073,-0.037243474,0.99917656
16,0.12176522,0.15226977,0.15226977,0.7375,15,17,0,0,3,0.0090847155,2.6644431e-05,-8.537771,-3.412291,141.3351,0.004816726,0.074056186,0.99724245
17,0.17806926,0.14933759,0.1510436,0.6275,16,18,0,0,4,0.013567334,0.000100801044,-8.544423,-3.4006095,141.45636,0.16043882,-0.110014156,0.9808956
18,0.14936273,0.14640543,0.14640543,0.825,17,19,0,0,4,0.007880941,0.00010474543,-8.513669,-3.412472,141.63153,-0.03825865,0.14426167,0.9887997
19,0.16482446,0.14531833,0.14531833,0.8225,18,20,0,0,4,0.009010142,-0.00075856975,-8.5087595,-3.4021068,141.78127,0.03074102,0.17965241,0.9832497
20,0.14207165,0.14699362,0.14699362,0.8575,19,21,0,0,4,0.0075748703,1.5404927e-05,-8.499842,-3.3809571,141.94475,0.08806299,0.23045966,0.96908885
21,0.174998,0.09085233,0.028690485,0.405,20,22,0,0,4,0.026412722,4.482035e-05,-8.483542,-3.52412,142.12392,0.35196978,-0.38609537,0.85267085
22,0.14115585,0.0876488,0.032863818,0.4225,21,23,0,0,4,0.024053501,0.00012808313,-8.450145,-3.5354567,142.31023,0.2360474,-0.3626278,0.90154463
23,0.15896681,0.082891166,0.032376546,0.4625,22,24,0,0,4,0.018200843,0.00011576867,-8.441347,-3.5299459,142.4667,-0.018363563,-0.34514022,0.9383715
24,0.15855083,0.080297954,0.019226491,0.4525,23,25,0,0,4,0.025072444,-2.0708e-05,-8.414044,-3.547552,142.63017,-0.24968633,-0.29087365,0.92360663
25,0.12707005,0.07281619,0.022444101,0.5625,24,26,0,0,4,0.024917694,5.4319997e-05,-8.428926,-3.549951,142.79706,-0.18172865,-0.2859971,0.9408402
26,0.12118554,0.076578096,0.023258647,0.3925,25,27,0,0,3,0.021992005,-6.9285653e-09,-8.445042,-3.5203986,142.93799,-0.12805313,-0.6016026,0.78846484
27,0.13577697,0.071785405,0.025313076,0.4275,26,28,0,0,4,0.019953152,0.00030261558,-8.46056,-3.5933042,143.03354,0.29974896,0.53791827,0.78790516
28,0.18459558,0.067324,0.038290933,0.4325,27,29,0,0,4,0.012922899,-0.00019099744,-8.419861,-3.5202672,143.14052,0.055191476,-0.3013342,0.9519199
29,0.14547193,0.06393403,0.03446916,0.405,28,30,0,0,3,0.016107582,2.71174e-05,-8.409673,-3.5758922,143.31624,-0.619254,-0.2683456,0.73791265
30,0.17957385,0.057608873,0.02804817,0.5125,29,31,0,0,4,0.014242268,-9.050534e-05,-8.499757,-3.614929,143.42358,0.27060997,0.1298017,0.9538982
31,0.17211579,0.054836266,0.027746582,0.3725,30,32,0,0,4,0.01765303,0.000489424,-8.4243765,-3.551322,143.5818,0.050111793,-0.42682847,0.90294313
32,0.13205968,0.04981791,0.034643788,0.3575,31,33,0,0,4,0.01313448,0.00017244153,-8.462117,-3.571897,143.76479,0.26420727,-0.24601802,0.93256086
33,0.18565643,0.04402246,0.03570564,0.415,32,34,0,0,4,0.011009289,6.9493086e-05,-8.373557,-3.6075826,143.87189,-0.22533982,-0.09562996,0.9695756
34,0.15398853,0.04316417,0.04316417,0.51,33,35,0,0,4,0.012655853,-0.00013700296,-8.420382,-3.6274223,144.05054,0.009469329,0.029323025,0.9995251
35,0.16168346,0.04316417,0.045252513,0.2975,34,36,0,0,3,0.021008912,0.00019362083,-8.418923,-3.622907,144.20445,0.8159734,-0.14812072,0.55879116
36,0.2322998,0.04316417,0.013835706,0.0475,35,4294967295,0,0,3,0.024820164,-9.8033956e-11,-8.286994,-3.6468556,144.2948,0.009113899,0.4569399,0.88945085
37,0.13211864,0.015624568,0.014864415,0.0775,0,38,2,0,4,0.031820253,8.4119456e-10,-8.780812,-3.6281216,138.51605,-0.97390985,-0.22692767,0.0018478893
38,0.1546018,0.015041479,0.016700635,0.0675,37,4294967295,2,0,3,0.26771,-4.7769066e-05,-8.9053755,-3.671798,138.46864,-0.281892,0.05687127,0.95775914
39,0.15344384,0.016644256,0.021096949,0.12,6,40,3,0,4,0.025553094,-0.00012948726,-8.662337,-3.4628582,139.71097,-0.51729196,0.56960475,0.63871706
40,0.11614401,0.012668839,0.008221539,0.0775,39,41,3,0,3,0.012122913,-5.621591e-05,-8.751141,-3.3425622,139.79117,-0.21666726,0.3391446,0.9154432
41,0.14538637,0.010708366,0.0106537165,0.14,40,42,3,0,4,0.016814794,-0.0001079703,-8.776853,-3.3088868,139.89948,-0.43551058,0.46256393,0.7722469
42,0.12891889,0.010243099,0.02202732,0.1025,41,4294967295,3,0,4,0.061755423,-0.00037207123,-8.874718,-3.2366443,140.0241,0.84322345,0.39981136,0.35933977
43,0.08169432,0.0050000004,0.005,0.05,41,4294967295,274,0,0,0.03992302,0.005,-8.776312,-3.319272,139.89693,0.17219862,-0.9565365,-0.23534162
44,0.13325803,0.00853615,0.009736231,0.04,6,45,4,0,3,0.032248788,1.1641532e-10,-8.506209,-3.7069125,139.80148,-0.15326573,-0.8668037,0.47451115
45,0.081260845,0.0067663337,0.0067663337,0.03,44,4294967295,4,0,3,0.0053797783,3.4924597e-10,-8.526795,-3.8253767,139.85963,-0.36484763,-0.842648,0.39601836
46,0.12330337,0.0050000004,0.005,0.05,7,4294967295,5,0,0,0.035543326,0.005,-8.646285,-3.4116445,139.89146,-0.43235922,0.61760134,0.6569886
47,0.08827372,0.0050000004,0.005,0.05,10,4294967295,6,0,0,0.029231334,0.005,-8.475271,-3.317816,140.40817,0.42703405,0.70840853,0.5619603
48,0.12692896,0.02372809,0.02497412,0.09,14,49,7,0,3,0.028516455,-0.000553945,-8.459258,-3.5331044,141.08379,0.79277414,-0.60927314,0.017190773
49,0.105370834,0.022608332,0.022608332,0.1375,48,4294967295,7,0,3,0.0073681795,-1.6197787e-06,-8.354833,-3.605991,141.08815,-0.2424035,-0.7973191,-0.55274117
50,0.17981258,0.021823978,0.03108548,0.135,19,51,8,0,4,0.037753798,-7.252761e-05,-8.446012,-3.5296013,141.75085,0.5326466,-0.761881,0.3685444
51,0.123208225,0.020609746,0.01681796,0.1725,50,52,8,0,4,0.020426812,-3.77928e-10,-8.365135,-3.6741798,141.82178,0.15476823,-0.45616958,0.87633103
52,0.15372963,0.01988415,0.013130755,0.1675,51,53,8,0,4,0.006434323,-1.1120269e-10,-8.355643,-3.7348707,141.92911,0.3098627,-0.2119128,0.92686474
53,0.15772635,0.018809713,0.0150593985,0.185,52,54,8,0,4,0.017872421,-0.00024296186,-8.308008,-3.767448,142.0716,0.1692081,-0.61992687,0.766198
54,0.1374666,0.017653205,0.019390535,0.2175,53,55,8,0,4,0.0056312205,0.00017229437,-8.28132,-3.8652267,142.19244,0.10943104,-0.20118895,0.9734207
55,0.1364477,0.015535219,0.01017694,0.2025,54,56,8,0,4,0.0046270904,-3.1733955e-09,-8.272854,-3.8899968,142.3276,0.13684356,-0.28669947,0.9481968
56,0.13640188,0.013689005,0.016206264,0.1725,55,57,8,0,4,0.007931609,-2.3215576e-09,-8.259814,-3.9209225,142.46028,0.3995169,-0.18993868,0.89683306
