,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.43994337,0.08787869,0.08787869,0.8675,4294967295,1,0,0,3,0.008101739,-0.00021921993,-24.976534,-11.297273,139.2068,-0.026482103,-0.015099663,0.9995352
1,0.1769166,0.08910067,0.08910067,0.85,0,2,0,0,4,0.0050175413,-9.03201e-05,-24.981705,-11.303414,139.64673,0.04469828,0.011875339,0.99893
2,0.12269381,0.08948653,0.08948653,0.715,1,3,0,0,3,0.0048308205,7.862842e-05,-24.97565,-11.307486,139.82361,0.031153379,0.11774236,0.9925554
3,0.1615277,0.090379715,0.090625145,0.6875,2,4,0,0,4,0.0061541134,-4.1221797e-06,-24.979992,-11.285638,139.94476,0.07462772,-0.0933555,0.99283206
4,0.15978181,0.091272905,0.091272905,0.845,3,5,0,0,4,0.009154164,0.00022012828,-24.981306,-11.289588,140.10718,0.0895768,-0.008332171,0.9959451
5,0.11741284,0.09147125,0.09147125,0.77,4,6,0,0,3,0.0058351853,0.00023044134,-24.975786,-11.282492,140.26717,0.1605149,-0.0998893,0.9819659
6,0.11868246,0.09158355,0.09158355,0.765,5,7,0,0,3,0.010171826,0.00042330465,-24.969398,-11.290009,140.38493,0.099447496,-0.010325633,0.9949892
7,0.17311779,0.085215904,0.085215904,0.89,6,8,0,0,4,0.006022342,2.275314e-05,-24.955387,-11.29473,140.50276,0.080902494,0.0067262664,0.99669933
8,0.13625094,0.08422756,0.08422756,0.8275,7,9,0,0,3,0.0061086854,-4.7171085e-05,-24.945612,-11.293907,140.67566,0.005193552,0.0070413924,0.99996173
9,0.17112501,0.08289548,0.08289548,0.88,8,10,0,0,4,0.0064334143,-0.00024683433,-24.941067,-11.2924385,140.81187,0.026661081,0.039740838,0.99885434
10,0.17268637,0.082079224,0.082079224,0.8675,9,11,0,0,4,0.007897198,5.9025933e-05,-24.937853,-11.286558,140.98288,-0.006538735,0.018478554,0.9998079
